"UBDEP";"UBPRV";"UBDIS";"UBLOC";"COREG";"NODEP";"NOPRV";"NODIS";"CPDIS";"STUBI";"STSOB";"FERES";"INUBI";"UB_INEI";"CCOD_TIPO_UBI"
"93";"07";"44";"00";"23";ASIA           ;JAPON                         ;WAKAYAMA                      ;WAKAYAMA                      ;"1";"0";;"0";;INTERNACIONAL
"93";"07";"45";"00";"23";ASIA           ;JAPON                         ;TOYAMA                        ;TOYAMA                        ;"1";"0";;"0";;INTERNACIONAL
"93";"07";"46";"00";"23";ASIA           ;JAPON                         ;AOMORI                        ;AOMORI                        ;"1";"0";;"0";;INTERNACIONAL
"93";"07";"47";"00";"23";ASIA           ;JAPON                         ;IWATE                         ;MORIOKA                       ;"1";"0";;"0";;INTERNACIONAL
"93";"07";"48";"00";"23";ASIA           ;JAPON                         ;KOCHI                         ;KOCHI                         ;"1";"0";;"0";;INTERNACIONAL
"93";"07";"49";"00";"23";ASIA           ;JAPON                         ;SAGA                          ;SAGA                          ;"1";"1";;"0";;INTERNACIONAL
"93";"07";"50";"00";"23";ASIA           ;JAPON                         ;SHIMANE                       ;                              ;"1";"0";;"0";;INTERNACIONAL
"93";"07";"51";"00";"23";ASIA           ;JAPON                         ;MIYAZAKI                      ;                              ;"1";"0";; ;;INTERNACIONAL
"93";"07";"52";"00";"23";ASIA           ;JAPON                         ;KOBE                          ;                              ;"1";"1";; ;;INTERNACIONAL
"93";"08";"00";"00";"23";ASIA           ;LIBANO                        ;                              ;                              ; ;"0";;"0";;INTERNACIONAL
"93";"08";"01";"00";"23";ASIA           ;LIBANO                        ;BEIRUT                        ;                              ;"1";"0";;"0";;INTERNACIONAL
"93";"08";"02";"00";"23";ASIA           ;LIBANO                        ;EL BATROUN                    ;BOOSAMAI                      ;"1";"0";;"0";;INTERNACIONAL
"93";"08";"03";"00";"23";ASIA           ;LIBANO                        ;ASH - SHAMAL                  ;ASH - SHAMAL                  ;"1";"0";;"0";;INTERNACIONAL
"93";"08";"04";"00";"23";ASIA           ;LIBANO                        ;BALBAK                        ;                              ;"1";"0";;"0";;INTERNACIONAL
"93";"08";"05";"00";"23";ASIA           ;LIBANO                        ;SAIDA                         ;                              ;"1";"0";;"0";;INTERNACIONAL
"93";"08";"06";"00";"23";ASIA           ;LIBANO                        ;KOBE                          ;                              ;"1";"0";;"0";;INTERNACIONAL
"93";"08";"07";"00";"23";ASIA           ;LIBANO                        ;DARBECHTAR                    ;                              ;"1";"0";;"0";;INTERNACIONAL
"93";"08";"08";"00";"23";ASIA           ;LIBANO                        ;WADI ANUBI                    ;                              ;"1";"0";;"0";;INTERNACIONAL
"93";"08";"09";"00";"23";ASIA           ;LIBANO                        ;ALEY                          ;                              ;N;"0";;"0";;INTERNACIONAL
"93";"08";"10";"00";"23";ASIA           ;LIBANO                        ;TIRO                          ;                              ;N;"1";;"0";;INTERNACIONAL
"93";"08";"11";"00";"23";ASIA           ;LIBANO                        ;CHOUF                         ;                              ;N;"0";; ;;INTERNACIONAL
"93";"09";"00";"00";"23";ASIA           ;SRI LANKA (CEILAN)            ;                              ;                              ; ;"0";;"0";;INTERNACIONAL
"93";"09";"01";"00";"23";ASIA           ;SRI LANKA (CEILAN)            ;COLOMBO                       ;                              ;"1";"0";;"0";;INTERNACIONAL
"93";"10";"00";"00";"23";ASIA           ;TAILANDIA                     ;                              ;                              ; ;"0";;"0";;INTERNACIONAL
"93";"10";"01";"00";"23";ASIA           ;TAILANDIA                     ;BANGKOK                       ;                              ;"1";"0";;"0";;INTERNACIONAL
"93";"10";"02";"00";"23";ASIA           ;TAILANDIA                     ;SURAT THANI                   ;                              ;"1";"1";; ;;INTERNACIONAL
"93";"10";"03";"00";"23";ASIA           ;TAILANDIA                     ;NAKHON RATSACHIMA             ;                              ;N;"1";; ;;INTERNACIONAL
"93";"11";"00";"00";"23";ASIA           ;INDONESIA                     ;                              ;                              ; ;"0";;"0";;INTERNACIONAL
"93";"11";"01";"00";"23";ASIA           ;INDONESIA                     ;JAKARTA                       ;                              ;"1";"0";;"0";;INTERNACIONAL
"93";"11";"02";"00";"23";ASIA           ;INDONESIA                     ;BALI                          ;BALI                          ;"1";"0";;"0";;INTERNACIONAL
"93";"11";"03";"00";"23";ASIA           ;INDONESIA                     ;BANDUNG                       ;BANDUNG                       ;"1";"0";;"0";;INTERNACIONAL
"93";"11";"04";"00";"23";ASIA           ;INDONESIA                     ;MEDAN                         ;                              ;N;"1";;"0";;INTERNACIONAL
"93";"12";"00";"00";"23";ASIA           ;SIRIA                         ;                              ;                              ; ;"0";;"0";;INTERNACIONAL
"93";"12";"01";"00";"23";ASIA           ;SIRIA                         ;DAMASCO                       ;                              ;"1";"0";;"0";;INTERNACIONAL
"93";"12";"02";"00";"23";ASIA           ;SIRIA                         ;HASSAKA                       ;                              ;"1";"0";;"0";;INTERNACIONAL
"93";"12";"03";"00";"23";ASIA           ;SIRIA                         ;KNITRA                        ;                              ;"1";"0";;"0";;INTERNACIONAL
"93";"12";"04";"00";"23";ASIA           ;SIRIA                         ;LATAKIA                       ;                              ;"1";"0";;"0";;INTERNACIONAL
"93";"12";"05";"00";"23";ASIA           ;SIRIA                         ;ALEPO                         ;                              ;"1";"0";;"0";;INTERNACIONAL
"93";"13";"00";"00";"23";ASIA           ;JORDANIA                      ;                              ;                              ; ;"0";;"0";;INTERNACIONAL
"93";"13";"01";"00";"23";ASIA           ;JORDANIA                      ;BEIT JALA                     ;                              ;"1";"0";;"0";;INTERNACIONAL
"93";"13";"02";"00";"23";ASIA           ;JORDANIA                      ;AMMAN                         ;                              ;"1";"0";;"0";;INTERNACIONAL
"93";"13";"03";"00";"23";ASIA           ;JORDANIA                      ;RAMALLAH                      ;                              ;"1";"0";;"0";;INTERNACIONAL
"93";"13";"04";"00";"23";ASIA           ;JORDANIA                      ;JERUSALEN                     ;                              ;"1";"0";;"0";;INTERNACIONAL
"93";"13";"05";"00";"23";ASIA           ;JORDANIA                      ;JERICO                        ;                              ;"1";"0";;"0";;INTERNACIONAL
"93";"13";"06";"00";"23";ASIA           ;JORDANIA                      ;KARAK                         ;                              ;N;"0";;"0";;INTERNACIONAL
"93";"14";"00";"00";"23";ASIA           ;PALESTINA                     ;                              ;                              ; ;"0";;"0";;INTERNACIONAL
"93";"14";"01";"00";"23";ASIA           ;PALESTINA                     ;BETHLEHEM                     ;                              ;"1";"0";;"0";;INTERNACIONAL
"93";"14";"02";"00";"23";ASIA           ;PALESTINA                     ;BELEN                         ;BELEN                         ;"1";"0";;"0";;INTERNACIONAL
"93";"14";"03";"00";"23";ASIA           ;PALESTINA                     ;BETAFOGA                      ;                              ;"1";"0";;"0";;INTERNACIONAL
"93";"14";"04";"00";"23";ASIA           ;PALESTINA                     ;BEIT-JALA                     ;                              ;N;"0";;"0";;INTERNACIONAL
"93";"14";"05";"00";"23";ASIA           ;PALESTINA                     ;GAZA                          ;                              ;"1";"1";; ;;INTERNACIONAL
"93";"14";"06";"00";"23";ASIA           ;PALESTINA                     ;OMDURMAN                      ;                              ;"1";"1";; ;;INTERNACIONAL
"93";"15";"00";"00";"23";ASIA           ;TURQUIA                       ;                              ;                              ; ;"0";;"0";;INTERNACIONAL
"93";"15";"01";"00";"23";ASIA           ;TURQUIA                       ;ESTAMBUL                      ;                              ;"1";"0";;"0";;INTERNACIONAL
"93";"15";"02";"00";"23";ASIA           ;TURQUIA                       ;ESMIRNA                       ;                              ;N;"1";;"0";;INTERNACIONAL
"93";"15";"03";"00";"23";ASIA           ;TURQUIA                       ;ANKARA                        ;ANKARA                        ;"1";"1";;"0";;INTERNACIONAL
"93";"16";"00";"00";"23";ASIA           ;COREA DEL NORTE               ;                              ;                              ; ;"0";;"0";;INTERNACIONAL
"93";"16";"01";"00";"23";ASIA           ;COREA DEL NORTE               ;PYONGYANG                     ;PYONGYANG                     ;"1";"0";;"0";;INTERNACIONAL
"93";"17";"00";"00";"23";ASIA           ;MONGOLIA                      ;                              ;                              ; ;"0";;"0";;INTERNACIONAL
"93";"17";"01";"00";"23";ASIA           ;MONGOLIA                      ;ULAM BATOR                    ;ULAM BATOR                    ;"1";"0";;"0";;INTERNACIONAL
"93";"17";"02";"00";"23";ASIA           ;MONGOLIA                      ;DARHAN                        ;                              ;N;"1";; ;;INTERNACIONAL
"93";"18";"00";"00";"23";ASIA           ;PAKISTAN                      ;                              ;                              ; ;"0";;"0";;INTERNACIONAL
"93";"18";"01";"00";"23";ASIA           ;PAKISTAN                      ;ISLAMABAD                     ;ISLAMABAD                     ;"1";"0";;"0";;INTERNACIONAL
"93";"18";"02";"00";"23";ASIA           ;PAKISTAN                      ;SINDH                         ;                              ;"1";"0";;"0";;INTERNACIONAL
"93";"18";"03";"00";"23";ASIA           ;PAKISTAN                      ;PESHAWAR                      ;                              ;"1";"0";;"0";;INTERNACIONAL
"93";"18";"04";"00";"23";ASIA           ;PAKISTAN                      ;FRONTERA NOROESTE             ;                              ;"1";"0";;"0";;INTERNACIONAL
"93";"18";"05";"00";"23";ASIA           ;PAKISTAN                      ;PUNJAB                        ;                              ;"1";"0";;"0";;INTERNACIONAL
"93";"19";"00";"00";"23";ASIA           ;ARABIA SAUDITA                ;                              ;                              ; ;"0";;"0";;INTERNACIONAL
"93";"19";"01";"00";"23";ASIA           ;ARABIA SAUDITA                ;JIDDAH                        ;JIDDAH                        ;"1";"0";;"0";;INTERNACIONAL
"93";"19";"02";"00";"23";ASIA           ;ARABIA SAUDITA                ;ASH-SHARQIYAH                 ;                              ;"1";"1";;"0";;INTERNACIONAL
"93";"19";"03";"00";"23";ASIA           ;ARABIA SAUDITA                ;DAMMAM                        ;                              ;"1";"1";; ;;INTERNACIONAL
"93";"20";"00";"00";"23";ASIA           ;VIETNAN                       ;                              ;                              ; ;"0";;"0";;INTERNACIONAL
"93";"20";"01";"00";"23";ASIA           ;VIETNAN                       ;SAIGON                        ;SAIGON                        ;"1";"0";;"0";;INTERNACIONAL
"93";"20";"02";"00";"23";ASIA           ;VIETNAN                       ;HANOI                         ;                              ;N;"1";;"0";;INTERNACIONAL
"93";"21";"00";"00";"23";ASIA           ;KAZAJSTAN                     ;                              ;                              ; ;"0";;"0";;INTERNACIONAL
"93";"21";"01";"00";"23";ASIA           ;KAZAJSTAN                     ;ALMATY                        ;ALMATY                        ;"1";"0";;"0";;INTERNACIONAL
"93";"21";"02";"00";"23";ASIA           ;KAZAJSTAN                     ;DZHEZKAZGAN                   ;                              ;"1";"0";;"0";;INTERNACIONAL
"93";"21";"03";"00";"23";ASIA           ;KAZAJSTAN                     ;KOKCHETAV                     ;                              ;N;"0";;"0";;INTERNACIONAL
"93";"21";"04";"00";"23";ASIA           ;KAZAJSTAN                     ;ASHCHISAY                     ;                              ;N;"0";;"0";;INTERNACIONAL
"93";"22";"00";"00";"23";ASIA           ;YEMEN                         ;                              ;                              ; ;"0";;"0";;INTERNACIONAL
"93";"22";"01";"00";"23";ASIA           ;YEMEN                         ;SANA                          ;                              ;"1";"0";;"0";;INTERNACIONAL
"93";"23";"00";"00";"23";ASIA           ;TAIWAN                        ;                              ;                              ; ;"0";;"0";;INTERNACIONAL
"93";"23";"01";"00";"23";ASIA           ;TAIWAN                        ;TAIPEI                        ;                              ;"1";"0";;"0";;INTERNACIONAL
"93";"23";"02";"00";"23";ASIA           ;TAIWAN                        ;MIAO-LI                       ;                              ;"1";"0";;"0";;INTERNACIONAL
"93";"23";"03";"00";"23";ASIA           ;TAIWAN                        ;CHIA-I                        ;                              ;"1";"0";;"0";;INTERNACIONAL
"93";"23";"04";"00";"23";ASIA           ;TAIWAN                        ;I-LAN                         ;                              ;"1";"0";;"0";;INTERNACIONAL
"93";"23";"05";"00";"23";ASIA           ;TAIWAN                        ;T'AICHUNG                     ;                              ;"1";"0";;"0";;INTERNACIONAL
"93";"23";"06";"00";"23";ASIA           ;TAIWAN                        ;KAOHSIUNG                     ;                              ;"1";"1";;"0";;INTERNACIONAL
"93";"23";"07";"00";"23";ASIA           ;TAIWAN                        ;PING TUNG                     ;                              ;"1";"1";; ;;INTERNACIONAL
"93";"24";"00";"00";"23";ASIA           ;IRAN                          ;                              ;                              ; ;"0";;"0";;INTERNACIONAL
"93";"24";"01";"00";"23";ASIA           ;IRAN                          ;TEHERAN                       ;                              ;"1";"0";;"0";;INTERNACIONAL
"93";"24";"02";"00";"23";ASIA           ;IRAN                          ;TABRIZ                        ;                              ;"1";"0";;"0";;INTERNACIONAL
"93";"24";"03";"00";"23";ASIA           ;IRAN                          ;MAZANDARAN                    ;                              ;"1";"0";;"0";;INTERNACIONAL
"93";"24";"04";"00";"23";ASIA           ;IRAN                          ;ABADAN                        ;                              ;"1";"0";;"0";;INTERNACIONAL
"93";"24";"05";"00";"23";ASIA           ;IRAN                          ;RASHT                         ;                              ;"1";"0";;"0";;INTERNACIONAL
"93";"24";"06";"00";"23";ASIA           ;IRAN                          ;SISTAN VA BALUCHISTAN         ;                              ;N;"1";;"0";;INTERNACIONAL
"93";"24";"07";"00";"23";ASIA           ;IRAN                          ;ISFAHAN                       ;ISFAHAN                       ;N;"0";; ;;INTERNACIONAL
"93";"24";"08";"00";"23";ASIA           ;IRAN                          ;SHIRAZ                        ;                              ;N;"0";; ;;INTERNACIONAL
"93";"25";"00";"00";"23";ASIA           ;SINGAPUR                      ;.                             ;.                             ; ;"0";;"0";;INTERNACIONAL
"93";"25";"01";"00";"23";ASIA           ;SINGAPUR                      ;SINGAPUR                      ;                              ;"1";"0";;"0";;INTERNACIONAL
"93";"26";"00";"00";"23";ASIA           ;KIRGUISTAN                    ;.                             ;.                             ; ;"0";;"0";;INTERNACIONAL
"93";"26";"01";"00";"23";ASIA           ;KIRGUISTAN                    ;BISHKEK                       ;                              ;"1";"0";;"0";;INTERNACIONAL
"93";"27";"00";"00";"23";ASIA           ;AFGANISTAN                    ;"0                             ";                              ; ;"0";;"0";;INTERNACIONAL
"93";"27";"01";"00";"23";ASIA           ;AFGANISTAN                    ;KABUL                         ;                              ;"1";"0";;"0";;INTERNACIONAL
"93";"28";"00";"00";"23";ASIA           ;KUWAIT                        ;.                             ;.                             ; ;"0";;"0";;INTERNACIONAL
"93";"28";"01";"00";"23";ASIA           ;KUWAIT                        ;AL - KUWAIT                   ;                              ;"1";"0";;"0";;INTERNACIONAL
"93";"29";"00";"00";"23";ASIA           ;TURKMENISTAN                  ;                              ;                              ; ;"0";;"0";;INTERNACIONAL
"93";"29";"01";"00";"23";ASIA           ;TURKMENISTAN                  ;ASHKHABAD                     ;                              ;"1";"0";;"0";;INTERNACIONAL
"93";"29";"02";"00";"23";ASIA           ;TURKMENISTAN                  ;TASHAUZ                       ;                              ;"1";"0";;"0";;INTERNACIONAL
"93";"30";"00";"00";"23";ASIA           ;MALASIA                       ;                              ;                              ; ;"0";;"0";;INTERNACIONAL
"93";"30";"01";"00";"23";ASIA           ;MALASIA                       ;KUALA LUMPUR                  ;                              ;"1";"0";;"0";;INTERNACIONAL
"93";"30";"02";"00";"23";ASIA           ;MALASIA                       ;JOHOR                         ;                              ;"1";"1";; ;;INTERNACIONAL
"93";"30";"03";"00";"23";ASIA           ;MALASIA                       ;KEDAH                         ;                              ;"1";"1";; ;;INTERNACIONAL
"93";"30";"04";"00";"23";ASIA           ;MALASIA                       ;KELANTAN                      ;                              ;"1";"1";; ;;INTERNACIONAL
"93";"30";"05";"00";"23";ASIA           ;MALASIA                       ;PAHANG                        ;                              ;"1";"1";; ;;INTERNACIONAL
"93";"30";"06";"00";"23";ASIA           ;MALASIA                       ;PERAK                         ;                              ;"1";"1";; ;;INTERNACIONAL
"93";"30";"07";"00";"23";ASIA           ;MALASIA                       ;SELANGOR                      ;                              ;"1";"1";; ;;INTERNACIONAL
"93";"30";"08";"00";"23";ASIA           ;MALASIA                       ;TERENGGANU                    ;                              ;"1";"1";; ;;INTERNACIONAL
"93";"30";"09";"00";"23";ASIA           ;MALASIA                       ;NEGERI SEMBILAN               ;                              ;"1";"1";; ;;INTERNACIONAL
"93";"30";"10";"00";"23";ASIA           ;MALASIA                       ;PERLIS                        ;                              ;"1";"1";; ;;INTERNACIONAL
"93";"30";"11";"00";"23";ASIA           ;MALASIA                       ;PENANG                        ;                              ;"1";"1";; ;;INTERNACIONAL
"93";"30";"12";"00";"23";ASIA           ;MALASIA                       ;MALACA                        ;                              ;"1";"0";; ;;INTERNACIONAL
"93";"30";"13";"00";"23";ASIA           ;MALASIA                       ;SABAH                         ;                              ;"1";"1";; ;;INTERNACIONAL
"93";"30";"14";"00";"23";ASIA           ;MALASIA                       ;SARAWAK                       ;                              ;"1";"1";; ;;INTERNACIONAL
"93";"30";"15";"00";"23";ASIA           ;MALASIA                       ;PUTRAJAYA                     ;                              ;"1";"1";; ;;INTERNACIONAL
"93";"30";"16";"00";"23";ASIA           ;MALASIA                       ;LABUAN                        ;                              ;"1";"1";; ;;INTERNACIONAL
"93";"30";"17";"00";"23";ASIA           ;MALASIA                       ;BELAIT                        ;                              ;"1";"1";; ;;INTERNACIONAL
"93";"30";"18";"00";"23";ASIA           ;MALASIA                       ;BRUNEI Y MUARA                ;                              ;"1";"1";; ;;INTERNACIONAL
"93";"30";"19";"00";"23";ASIA           ;MALASIA                       ;TEMBURONG                     ;                              ;"1";"1";; ;;INTERNACIONAL
"93";"30";"20";"00";"23";ASIA           ;MALASIA                       ;TUTONG                        ;                              ;"1";"1";; ;;INTERNACIONAL
"93";"31";"00";"00";"23";ASIA           ;GEORGIA                       ;                              ;                              ; ;"0";; ;;INTERNACIONAL
"93";"31";"01";"00";"23";ASIA           ;GEORGIA                       ;TBILISI                       ;                              ;"1";"0";;"0";;INTERNACIONAL
"93";"31";"02";"00";"23";ASIA           ;GEORGIA                       ;POTY                          ;                              ;"1";"0";;"0";;INTERNACIONAL
"93";"32";"00";"00";"23";ASIA           ;FILIPINAS                     ;                              ;                              ; ;"0";; ;;INTERNACIONAL
"93";"32";"01";"00";"23";ASIA           ;FILIPINAS                     ;MANILA                        ;                              ;"1";"0";;"0";;INTERNACIONAL
"93";"32";"02";"00";"23";ASIA           ;FILIPINAS                     ;CEBU                          ;                              ;"1";"0";;"0";;INTERNACIONAL
"93";"32";"03";"00";"23";ASIA           ;FILIPINAS                     ;BAYBAY                        ;                              ;"1";"0";;"0";;INTERNACIONAL
"93";"32";"04";"00";"23";ASIA           ;FILIPINAS                     ;BUTUAN                        ;BUTUAN                        ;"1";"0";;"0";;INTERNACIONAL
"93";"32";"05";"00";"23";ASIA           ;FILIPINAS                     ;PAMPANGA                      ;                              ;"1";"1";; ;;INTERNACIONAL
"93";"32";"06";"00";"23";ASIA           ;FILIPINAS                     ;DAVAO                         ;                              ;"1";"1";; ;;INTERNACIONAL
"93";"32";"07";"00";"23";ASIA           ;FILIPINAS                     ;QUEZON CITY                   ;                              ;"1";"1";; ;;INTERNACIONAL
"93";"32";"08";"00";"23";ASIA           ;FILIPINAS                     ;BULACAN                       ;                              ;N;"0";; ;;INTERNACIONAL
"93";"32";"09";"00";"23";ASIA           ;FILIPINAS                     ;PAMPANGA                      ;                              ;"0";"0";; ;;INTERNACIONAL
"93";"33";"00";"00";"23";ASIA           ;CAMBOYA                       ;                              ;                              ; ;"1";;"0";;INTERNACIONAL
"93";"33";"01";"00";"23";ASIA           ;CAMBOYA                       ;PHNOM PENH                    ;                              ;N;"1";;"0";;INTERNACIONAL
"93";"34";"00";"00";"23";ASIA           ;BANGLADESH                    ;                              ;DHAKA                         ; ;"0";;"0";;INTERNACIONAL
"93";"34";"01";"00";"23";ASIA           ;BANGLADESH                    ;CHITTAGONG                    ;                              ;N;"1";;"0";;INTERNACIONAL
"93";"34";"02";"00";"23";ASIA           ;BANGLADESH                    ;DHAKA                         ;                              ;N;"0";;"0";;INTERNACIONAL
"93";"34";"03";"00";"23";ASIA           ;BANGLADESH                    ;KHULNA                        ;                              ;N;"1";; ;;INTERNACIONAL
"93";"35";"00";"00";"23";ASIA           ;AZERBAIYAN                    ;                              ;                              ; ;"0";;"0";;INTERNACIONAL
"93";"35";"01";"00";"23";ASIA           ;AZERBAIYAN                    ;BAKU                          ;                              ;"1";"1";; ;;INTERNACIONAL
"93";"36";"00";"00";"23";ASIA           ;NEPAL                         ;                              ;                              ; ;"1";;"0";;INTERNACIONAL
"93";"36";"01";"00";"23";ASIA           ;NEPAL                         ;KATMANDU                      ;                              ;N;"1";;"0";;INTERNACIONAL
"93";"37";"00";"00";"23";ASIA           ;EMIRATOS ARABES UNIDOS        ;                              ;                              ; ;"0";;"0";;INTERNACIONAL
"93";"37";"01";"00";"23";ASIA           ;EMIRATOS ARABES UNIDOS        ;DUBAI                         ;                              ;"1";"0";;"0";;INTERNACIONAL
"93";"38";"00";"00";"23";ASIA           ;QATAR                         ;                              ;                              ; ;"1";; ;;INTERNACIONAL
"93";"38";"01";"00";"23";ASIA           ;QATAR                         ;DOHA                          ;                              ;"1";"0";; ;;INTERNACIONAL
"93";"39";"01";"00";"23";ASIA           ;OMAN                          ;MASCATE                       ;                              ;"1";"1";; ;;INTERNACIONAL
"93";"40";"00";"00";"23";ASIA           ;BIRMANIA                      ;                              ;                              ;N;"1";; ;;INTERNACIONAL
"93";"40";"01";"00";"23";ASIA           ;BIRMANIA                      ;CHIN                          ;                              ;N;"1";; ;;INTERNACIONAL
"93";"41";"00";"00";"23";ASIA           ;BAHREIN                       ;                              ;                              ;"1";"0";; ;;INTERNACIONAL
"93";"41";"01";"00";"23";ASIA           ;BAHREIN                       ;HAMAD                         ;                              ;"1";"1";; ;;INTERNACIONAL
"93";"41";"02";"00";"23";ASIA           ;BAHREIN                       ;MANAMA                        ;                              ;N;"0";; ;;INTERNACIONAL
"93";"42";"00";"00";"23";ASIA           ;TAYIKISTAN                    ;                              ;                              ;N;"1";; ;;INTERNACIONAL
"93";"42";"01";"00";"23";ASIA           ;TAYIKISTAN                    ;SOGD                          ;                              ;N;"1";; ;;INTERNACIONAL
"93";"43";"00";"00";"23";ASIA           ;UZBEKISTAN                    ;                              ;                              ;"1";"0";; ;;INTERNACIONAL
"93";"43";"01";"00";"23";ASIA           ;UZBEKISTAN                    ;TASHKENT                      ;                              ;"1";"0";; ;;INTERNACIONAL
"93";"44";"00";"00";"23";ASIA           ;AZERBAIYAN                    ;                              ;                              ;N;"0";; ;;INTERNACIONAL
"93";"44";"01";"00";"23";ASIA           ;AZERBAIYAN                    ;BAKU                          ;                              ;N;"1";; ;;INTERNACIONAL
"93";"45";"00";"00";"23";ASIA           ;BRUNEI                        ;                              ;                              ;"1";"1";; ;;INTERNACIONAL
"93";"45";"01";"00";"23";ASIA           ;BRUNEI                        ;BELAIT                        ;                              ;"1";"1";; ;;INTERNACIONAL
"93";"45";"02";"00";"23";ASIA           ;BRUNEI                        ;BRUNEI Y MUARA                ;                              ;"1";"1";; ;;INTERNACIONAL
"93";"45";"03";"00";"23";ASIA           ;BRUNEI                        ;TEMBURONG                     ;                              ;"1";"1";; ;;INTERNACIONAL
"93";"45";"04";"00";"23";ASIA           ;BRUNEI                        ;TUTONG                        ;                              ;"1";"1";; ;;INTERNACIONAL
"94";"00";"00";"00";"23";EUROPA         ;                              ;                              ;                              ; ;"0";;"0";;INTERNACIONAL
"94";"01";"00";"00";"23";EUROPA         ;ALEMANIA REPUBLICA DEMOCRATIC ;.                             ;                              ; ;"0";;"0";;INTERNACIONAL
"94";"01";"01";"00";"23";EUROPA         ;ALEMANIA REPUBLICA DEMOCRATIC ;BERLIN                        ;                              ;N;"0";;"0";;INTERNACIONAL
"94";"02";"00";"00";"23";EUROPA         ;ALEMANIA                      ;                              ;                              ; ;"0";;"0";;INTERNACIONAL
"94";"02";"01";"00";"23";EUROPA         ;ALEMANIA                      ;BERLIN                        ;                              ;"1";"0";;"0";;INTERNACIONAL
"94";"02";"02";"00";"23";EUROPA         ;ALEMANIA                      ;BONN                          ;                              ;"1";"0";;"0";;INTERNACIONAL
"94";"02";"03";"00";"23";EUROPA         ;ALEMANIA                      ;BREMEN                        ;                              ;"1";"0";;"0";;INTERNACIONAL
"94";"02";"04";"00";"23";EUROPA         ;ALEMANIA                      ;ESSEN                         ;                              ;"1";"0";;"0";;INTERNACIONAL
"94";"02";"05";"00";"23";EUROPA         ;ALEMANIA                      ;FRANKFURT                     ;                              ;"1";"0";;"0";;INTERNACIONAL
"94";"02";"06";"00";"23";EUROPA         ;ALEMANIA                      ;HAMBURGO                      ;                              ;"1";"0";;"0";;INTERNACIONAL
"94";"02";"07";"00";"23";EUROPA         ;ALEMANIA                      ;HANNOVER                      ;                              ;"1";"0";;"0";;INTERNACIONAL
"94";"02";"08";"00";"23";EUROPA         ;ALEMANIA                      ;BAVIERA                       ;MUNICH                        ;"1";"0";;"0";;INTERNACIONAL
"94";"02";"09";"00";"23";EUROPA         ;ALEMANIA                      ;STUTTGART                     ;                              ;"1";"0";;"0";;INTERNACIONAL
"94";"02";"10";"00";"23";EUROPA         ;ALEMANIA                      ;DUSSELDORF                    ;                              ;"1";"0";;"0";;INTERNACIONAL
"94";"02";"11";"00";"23";EUROPA         ;ALEMANIA                      ;HEIDELBERG                    ;HEIDELBERG                    ;"1";"0";;"0";;INTERNACIONAL
"94";"02";"12";"00";"23";EUROPA         ;ALEMANIA                      ;RAVENSBURGO                   ;                              ;"1";"0";;"0";;INTERNACIONAL
"94";"02";"13";"00";"23";EUROPA         ;ALEMANIA                      ;COLONIA                       ;                              ;"1";"0";;"0";;INTERNACIONAL
"94";"02";"14";"00";"23";EUROPA         ;ALEMANIA                      ;MANNHEIM                      ;MANNHEIM                      ;"1";"0";;"0";;INTERNACIONAL
"94";"02";"15";"00";"23";EUROPA         ;ALEMANIA                      ;SAJONIA                       ;DRESDEN                       ;"1";"0";;"0";;INTERNACIONAL
"94";"02";"16";"00";"23";EUROPA         ;ALEMANIA                      ;NEUTITSCHEIN                  ;NEUTITSCHEIN                  ;"1";"0";;"0";;INTERNACIONAL
"94";"02";"17";"00";"23";EUROPA         ;ALEMANIA                      ;BADEN-WÜRTTEMBERG             ;STUTTGART                     ;"1";"0";;"0";;INTERNACIONAL
"94";"02";"18";"00";"23";EUROPA         ;ALEMANIA                      ;OLDEMBURGO                    ;OLDEMBURGO                    ;"1";"0";;"0";;INTERNACIONAL
"94";"02";"19";"00";"23";EUROPA         ;ALEMANIA                      ;MÖNCHENGLADBACH               ;MÖNCHENGLADBACH               ;"1";"0";;"0";;INTERNACIONAL
"94";"02";"20";"00";"23";EUROPA         ;ALEMANIA                      ;BAJA SAJONIA                  ;HANNOVER                      ;"1";"0";;"0";;INTERNACIONAL
"94";"02";"21";"00";"23";EUROPA         ;ALEMANIA                      ;WRESCHEN                      ;                              ;"1";"0";;"0";;INTERNACIONAL
"94";"02";"22";"00";"23";EUROPA         ;ALEMANIA                      ;BIELEFELD                     ;                              ;"1";"0";;"0";;INTERNACIONAL
"94";"02";"23";"00";"23";EUROPA         ;ALEMANIA                      ;RENANIA DEL NORTE-WESTFA      ;DÜSSELDORF                    ;"1";"0";;"0";;INTERNACIONAL
"94";"02";"24";"00";"23";EUROPA         ;ALEMANIA                      ;TURINGIA                      ;ERFURT                        ;"1";"0";;"0";;INTERNACIONAL
"94";"02";"25";"00";"23";EUROPA         ;ALEMANIA                      ;GLEIWITZ                      ;                              ;"1";"0";;"0";;INTERNACIONAL
"94";"02";"26";"00";"23";EUROPA         ;ALEMANIA                      ;STETTIN                       ;                              ;"1";"0";;"0";;INTERNACIONAL
"94";"02";"27";"00";"23";EUROPA         ;ALEMANIA                      ;DORTMUND                      ;                              ;"1";"0";;"0";;INTERNACIONAL
"94";"02";"28";"00";"23";EUROPA         ;ALEMANIA                      ;LUBËCK                        ;                              ;"1";"0";;"0";;INTERNACIONAL
